wells/well_2/meters/gas_meters/meter_2/meter_data/average_previous_day_pressure_dp,46-1.51(1),133-1.6(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/average_previous_day_pressure_static,46-1.52(1),133-2.6(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/average_previous_day_temperature,46-1.53(1),133-3.6(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/energy_previous_day,114-7.30(12),114-8.30(2),114-3.30(2),114-0.30(2),114-5.30(1),114-2.30(1),112-3.58(1),11.3.72(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/injection_choke/percentage_current,104-81.12(5),104-123.12(4),104-201.12(3),104-193.12(2),110-7.37(1),110-5.37(1),104-219.12(1),104-131.12(1),104-130.12(1),104-123.16(1),104-115.12(1),104-105.12(1),103-65.21(1),103-51.21(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/injection_choke/percentage_manual_setpoint,66-1.164(17),110-7.11(2),110-5.11(2),110-6.11(1),104-123.16(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/mass_previous_day,114-7.37(2),114-7.25(2),114-8.25(1),114-3.25(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/pressure_dp,113-2.26(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/pressure_dp_current,113-7.26(24),113-4.26(5),113-3.26(5),113-6.26(3),113-8.26(2),113-5.26(2),98-11.6(1),46-1.51(1),228-5.103(1),15.7.0(1),113-1.26(1),113-0.26(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/pressure_static,113-2.28(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/pressure_static_current,113-7.28(25),113-4.28(5),113-3.28(5),113-6.28(3),113-8.28(2),113-5.28(2),98-11.5(1),46-1.52(1),228-5.104(1),15.3.0(1),115-3.16(1),115-2.16(1),115-1.16(1),115-0.16(1),113-1.28(1),113-0.28(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/rate_energy_daily,114-7.1(11),114-8.1(2),114-3.1(2),114-0.1(2),114-5.1(1),114-2.1(1),112-3.54(1),11.3.73(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/rate_flow_daily,114-7.0(25),114-4.0(5),114-3.0(5),114-6.0(3),116-1.0(2),114-8.0(2),114-5.0(2),98-11.3(1),47-1.0(1),228-5.91(1),15.7.19(1),116-3.0(1),116-2.0(1),116-0.0(1),114-2.0(1),114-1.0(1),114-0.0(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/rate_mass_daily,114-7.34(4),11.3.71(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/temperature_current,113-7.30(24),113-4.30(5),113-3.30(5),113-6.30(3),115-1.18(2),113-8.30(2),113-5.30(2),98-11.4(1),46-1.53(1),228-5.105(1),15.3.3(1),115-3.18(1),115-2.18(1),115-0.18(1),113-2.30(1),113-1.30(1),113-0.30(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/time_flow_previous_day,114-7.25(9),114-3.25(3),114-8.25(2),114-0.25(2),47-1.42(1),114-5.25(1),114-2.25(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/volume_accumulated,114-7.23(25),114-4.23(5),114-6.23(3),114-3.23(3),114-8.23(2),114-5.23(2),98-15.5(1),47-1.40(1),228-5.96(1),15.7.21(1),116-3.16(1),116-2.16(1),116-1.16(1),116-0.16(1),114-3.40(1),114-2.40(1),114-1.23(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/volume_current_day,114-7.19(25),114-4.19(5),114-3.19(5),114-6.19(3),114-8.19(2),114-5.19(2),98-11.13(1),47-1.36(1),228-5.92(1),15.7.22(1),116-3.12(1),116-2.12(1),116-1.12(1),116-0.12(1),114-2.19(1),114-1.19(1),114-0.19(1)
wells/well_2/meters/gas_meters/meter_2/meter_data/volume_previous_day,114-7.20(25),114-4.20(5),114-3.20(5),114-6.20(3),114-8.20(2),114-5.20(2),98-11.16(1),47-1.37(1),228-5.93(1),15.7.23(1),116-3.13(1),116-2.13(1),116-1.13(1),116-0.13(1),114-2.20(1),114-1.20(1),114-0.20(1)
wells/well_2/meters/gas_meters/meter_2/meter_details/contract_hour,124-7.8(11),124-5.8(2),124-1.8(2),124-8.8(1),124-3.8(1),124-2.8(1),124-0.8(1),12.0.0(1)
wells/well_2/meters/gas_meters/meter_2/meter_details/gas_composition/btu_factor,112-7.22(12),112-5.22(2),46-1.17(1),12.3.19(1),112-8.22(1),112-6.22(1),112-3.22(1),112-2.22(1),112-0.22(1)
wells/well_2/meters/gas_meters/meter_2/meter_details/gas_composition/composition_H2S,46-1.25(1)
wells/well_2/meters/gas_meters/meter_2/meter_details/gas_composition/specific_gravity,112-7.23(12),46-1.16(1),112-8.23(1),112-6.23(1),112-5.23(1),112-3.23(1),112-2.23(1)
wells/well_2/meters/gas_meters/meter_2/meter_details/meter_id,113-7.String(5),12.5.0(1),113-String.String(1),113-1.String(1)
wells/well_2/meters/gas_meters/meter_2/meter_details/orifice_diameter,114-7.8(11),12.7.8(1),114-8.8(1),114-5.8(1),114-1.8(1),114-0.8(1),113-5.15(1),113-3.15(1),113-2.15(1),113-0.15(1)
wells/well_2/meters/gas_meters/meter_2/meter_details/pipe_diameter,114-7.13(11),12.7.9(1),114-8.13(1),114-5.13(1),114-1.13(1),114-0.13(1),113-5.12(1),113-3.12(1),113-2.12(1),113-0.12(1)
wells/well_2/meters/gas_meters/meter_2/meter_details/pressure_base,112-7.13(11),112-5.13(2),112-0.13(2),12.7.10(1),112-8.13(1),112-3.13(1),112-2.13(1),112-1.13(1)
wells/well_2/meters/gas_meters/meter_2/meter_details/temperature_base,112-7.14(11),112-5.14(2),112-0.14(2),12.7.11(1),112-8.14(1),112-3.14(1),112-2.14(1),112-1.14(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/energy_previous_day,114-2.30(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/injection_choke/percentage_current,104-81.12(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/injection_choke/percentage_manual_setpoint,66-1.164(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/pressure_dp_current,113-4.26(1),113-2.26(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/pressure_static_current,113-4.28(1),113-2.28(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/rate_flow_daily,114-4.0(1),114-2.0(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/temperature_current,113-4.30(1),113-2.30(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/volume_accumulated,114-4.23(1),114-2.23(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/volume_current_day,114-4.19(1),114-2.19(1)
wells/well_2/meters/gas_meters/meter_3/meter_data/volume_previous_day,114-4.20(1),114-2.20(1)
wells/well_2/meters/ngl_meters/virtual_1/volume_allocated,197-4.10(2)
wells/well_2/meters/oil_meters/meter_1/meter_data/api_gravity,98-1.3(3)
wells/well_2/meters/oil_meters/meter_1/meter_data/average_previous_day_density,125-38.6(4)
wells/well_2/meters/oil_meters/meter_1/meter_data/density,98-1.3(10)
wells/well_2/meters/oil_meters/meter_1/meter_data/dump_current_day,98-19.10(9),98-18.10(1)
wells/well_2/meters/oil_meters/meter_1/meter_data/dump_off_time,71-13.19(9),71-7.19(1)
wells/well_2/meters/oil_meters/meter_1/meter_data/dump_on_time,71-13.7(9),71-7.7(1)
wells/well_2/meters/oil_meters/meter_1/meter_data/dump_previous_day,98-19.11(9),98-18.11(1)
wells/well_2/meters/oil_meters/meter_1/meter_data/pressure_dp_current,98-1.4(55),98-3.4(2),98-11.4(1),98-0.4(1)
wells/well_2/meters/oil_meters/meter_1/meter_data/pressure_static_current,98-1.3(55),98-3.3(2),22.36.78(2),13.36.78(2),98-4.3(1),98-11.3(1),98-0.3(1),23.36.78(1),21.36.78(1)
wells/well_2/meters/oil_meters/meter_1/meter_data/rate_flow_current,98-1.1(5)
wells/well_2/meters/oil_meters/meter_1/meter_data/rate_flow_daily,98-1.1(55),FQT_0112A_RATE(8),98-3.1(2),22.36.62(2),13.36.62(2),FQT_0130A_RATE(1),98-4.1(1),98-11.1(1),98-0.1(1),23.36.65(1),22.36.65(1),21.36.62(1)
wells/well_2/meters/oil_meters/meter_1/meter_data/volume_current_day,98-1.6(34),197-1.87(15),FQT_0112A_TODAY_ACCUM(8),98-1.5(6),22.36.55(2),197-3.87(2),13.36.55(2),FQT_0130A_TODAY_ACCUM(1),98-7.1(1),98-11.6(1),98-0.6(1),9.1.32(1),9.0.52(1),23.36.55(1)
wells/well_2/meters/oil_meters/meter_1/meter_data/volume_previous_day,98-1.7(34),197-1.89(15),FQT_0112A_YEST_ACCUM(8),98-1.6(6),22.36.60(2),197-3.89(2),13.36.60(2),FQT_0130A_YEST_ACCUM(1),98-7.2(1),98-11.7(1),98-0.7(1),9.1.41(1),9.0.51(1),23.36.60(1)
wells/well_2/meters/oil_meters/virtual_1/percentage_allocated,197-1.77(3)
wells/well_2/meters/oil_meters/virtual_1/volume_allocated,197-1.10(3)
wells/well_2/meters/oil_meters/virtual_1/volume_current_day,197-1.89(3)
wells/well_2/meters/water_meters/meter_1/meter_data/dump_current_day,98-19.1(8)
wells/well_2/meters/water_meters/meter_1/meter_data/dump_off_time,71-12.19(8)
wells/well_2/meters/water_meters/meter_1/meter_data/dump_on_time,71-12.7(8)
wells/well_2/meters/water_meters/meter_1/meter_data/dump_previous_day,98-19.2(8)
wells/well_2/meters/water_meters/meter_1/meter_data/pressure_dp_current,98-1.15(26),98-1.4(2),98-4.15(1),98-3.15(1),9.2.55(1)
wells/well_2/meters/water_meters/meter_1/meter_data/pressure_static_current,98-1.14(26),98-1.3(2),98-4.14(1),98-3.14(1),9.2.54(1)
wells/well_2/meters/water_meters/meter_1/meter_data/rate_flow_daily,98-1.12(70),103-97.21(25),103-50.21(11),103-67.21(9),FQT_0112B_RATE(8),98-1.1(6),103-73.21(4),98-4.12(2),98-3.12(2),103-66.21(2),FQT_0130B_RATE(1),98-4.1(1),98-3.1(1),9.2.48(1),14.36.62(1),103-96.21(1),103-80.21(1),103-65.21(1)
wells/well_2/meters/water_meters/meter_1/meter_data/volume_current_day,98-1.14(90),98-1.6(32),197-1.88(20),98-1.16(11),FQT_0112B_TODAY_ACCUM(8),98-0.14(4),197-4.88(2),FQT_0130B_TODAY_ACCUM(1),98-7.10(1),98-4.6(1),98-3.6(1),98-3.14(1),98-2.14(1),9.2.49(1),9.1.2(1),9.1.13(1),9.0.4(1),9.0.14(1),24.36.55(1),23.36.55(1),197-3.88(1),14.36.55(1)
wells/well_2/meters/water_meters/meter_1/meter_data/volume_previous_day,98-1.15(90),98-1.7(33),197-1.90(20),98-1.17(11),FQT_0112B_YEST_ACCUM(8),98-0.15(4),197-4.90(2),FQT_0130B_YEST_ACCUM(1),98-7.11(1),98-4.7(1),98-3.7(1),98-3.15(1),98-2.15(1),9.2.50(1),9.1.3(1),9.1.12(1),9.0.5(1),9.0.15(1),24.36.60(1),23.36.60(1),197-3.90(1),14.36.60(1)
wells/well_2/meters/water_meters/meter_2/meter_data/lsl_status,101-113.3(1)
wells/well_2/meters/water_meters/meter_2/meter_data/pressure_dp_current,98-1.4(1)
wells/well_2/meters/water_meters/meter_2/meter_data/pressure_static_current,98-1.3(1)
wells/well_2/meters/water_meters/meter_2/meter_data/rate_flow_daily,98-4.12(2),98-11.2(1),98-1.12(1),98-1.1(1)
wells/well_2/meters/water_meters/meter_2/meter_data/volume_current_day,98-4.6(2),98-14.14(1),98-11.12(1),98-1.6(1),197-1.87(1)
wells/well_2/meters/water_meters/meter_2/meter_data/volume_previous_day,98-4.7(2),98-14.15(1),98-11.15(1),98-1.7(1),197-1.89(1)
wells/well_2/well_io/bulk_sep_close,101-37.3(1),101-126.3(1)
wells/well_2/well_io/bulk_sep_open,101-36.3(1),101-125.3(1)
wells/well_2/well_io/command_esd,98-30.34(150),SDY_0002A_CLOSE(14),98-1.42(12),98-30.38(11),98-30.33(6),98-30.40(4),101615(4),98-30.37(3),98-30.35(3),98-30.36(2),98-31.5(1),98-2.42(1),9.2.61(1),163.3.8(1),162.3.8(1),100.3.8(1)
wells/well_2/well_io/flow_previous_day,WELL2_TEST_FYDAY(4)
wells/well_2/well_io/flow_rate,WELL2_TEST_FTDAY(4)
wells/well_2/well_io/pressure_casing,85-42.126(86),85-41.126(34),85-144.126(24),85-105.126(11),31-13.81(11),PT_0002D(7),PLUNGER2_FLOAT_02R(5),98-1.3(4),9.0.11(4),85-97.126(3),85-40.126(3),85-112.126(3),85-56.126(2),85-50.126(2),PT_002C1_NEW(1),PT_0002K(1),98-4.3(1),9.2.2(1),9.0.79(1),9.0.4(1),9.0.1(1),85-81.126(1),85-50.79(1),85-49.126(1),85-48.126(1),85-43.173(1),85-43.126(1),85-40.79(1),31-5.81(1),31-14.81(1)
wells/well_2/well_io/pressure_casing_intermediate,85-42.79(87),85-41.79(34),85-144.79(24),85-105.79(11),31-1.71(11),98-1.2(4),85-97.79(4),85-40.79(3),85-112.79(3),85-56.79(2),85-50.79(2),PT_002B1_NEW(1),98-4.2(1),9.2.3(1),85-81.79(1),85-49.79(1),85-48.79(1),85-43.79(1),31-2.71(1),31-13.91(1)
wells/well_2/well_io/pressure_casing_surface,85-42.32(87),85-41.32(34),85-144.32(24),31-1.81(12),85-105.32(11),98-1.1(4),85-97.32(4),85-40.32(3),85-112.32(3),85-56.32(2),85-50.32(2),PT_002A1_NEW(1),98-4.1(1),9.2.4(1),85-81.32(1),85-49.32(1),85-48.32(1),85-43.32(1),31-2.81(1)
wells/well_2/well_io/pressure_flowline,46-1.52(12),103-65.21(10),103-72.21(9),103-66.21(5),85-41.220(3),103-67.21(3),103-48.21(2),85-43.220(1),46-2.52(1),103-64.21(1)
wells/well_2/well_io/pressure_flowline_a,103-72.21(45),85-43.32(34),103-152.21(24),103-65.21(7),103-96.21(3),103-120.21(3),98-1.5(1),9.2.5(1),85-57.32(1),85-49.32(1),85-41.32(1),85-41.220(1),85-105.220(1),103-88.21(1),103-67.21(1),103-104.21(1)
wells/well_2/well_io/pressure_flowline_b,103-73.21(47),103-153.21(7),9.2.21(1),85-57.79(1),103-81.21(1)
wells/well_2/well_io/pressure_tubing,85-42.173(86),85-41.173(34),85-144.173(24),PLUNGER2_FLOAT_01R(13),85-105.173(11),31-13.71(11),98-1.4(4),9.0.10(4),85-97.173(4),85-40.173(3),85-112.173(3),85-56.173(2),85-50.173(2),PT_0002A(1),98-4.4(1),9.2.1(1),9.0.80(1),9.0.3(1),9.0.0(1),85-81.173(1),85-50.32(1),85-49.173(1),85-48.173(1),85-43.220(1),85-43.173(1),31-5.71(1),31-14.71(1)
wells/well_2/well_io/setpoint_allowed_pressure_decline,74-1.6(9),74-2.6(1)
wells/well_2/well_io/setpoint_flowrate,74-1.19(108),74-0.19(5),104-217.14(3),74-3.19(2),74-2.19(2),9.2.62(1),74-4.19(1),178-2.23(1),178-1.23(1)
wells/well_2/well_io/setpoint_flowrate_b,74-4.19(2),66-1.164(1)
wells/well_2/well_io/setpoint_flowrate_casing,74-5.19(16),74-6.19(4),74-7.19(2),74-4.19(2),74-8.19(1)
wells/well_2/well_io/setpoint_flowrate_total,74-1.19(9)
wells/well_2/well_io/status_axiom_esd,1-34.2(12),1-36.2(1)
wells/well_2/well_io/status_esd,102-184.24(15),FIRST_OUT_WELL2(12),2-49.3(11),102-153.24(9),102-152.24(9),102-176.24(6),102-160.24(4),305904(2),162.3.0(2),102-177.24(2),102-145.24(2),SDY_0002A(1),98-7.24(1),305903(1),2-50.3(1),2-49.17(1),163.3.0(1),102-97.8(1),102-200.24(1),102-192.24(1),102-184.8(1),102-176.8(1),102-153.8(1),102-152.8(1)
wells/well_2/well_io/status_esd_a,102-184.24(80),102-168.24(22),102-152.24(4),102-136.24(4),102-208.24(3),102-176.24(2),102-169.24(2),SDY_0002A(1),98-6.24(1),9.2.9(1),71-56.44(1),305903(1),102-56.24(1),102-200.24(1),102-192.24(1),102-185.24(1),102-177.24(1),102-152.8(1),101733(1)
wells/well_2/well_io/status_esd_b,102-185.24(32),102-208.24(5),102-169.24(3),9.2.25(1),102-178.24(1),102-177.8(1),102-156.24(1)
wells/well_2/well_io/test_sep_close,101-39.3(2),101-134.3(2),101-135.3(1),101-132.3(1)
wells/well_2/well_io/test_sep_open,101-38.3(2),101-133.3(2),101-134.3(1),101-128.3(1)
wells/well_2/well_io/well_flow_close,ZSC_0034(4)
wells/well_2/well_io/well_flow_open,ZSC_0033(4)
wells/well_2/well_io/wellhead_choke/percentage_current,103-209.21(26),103-74.21(14),103-154.21(7),103-89.21(6),103-82.21(4),104-122.16(3),103-72.21(3),85-146.13(2),104-105.16(2),103-208.21(2),104-122.12(1),103-91.21(1),103-90.21(1),103-75.21(1),103-211.21(1)
wells/well_2/well_io/wellhead_choke/percentage_current_a,103-74.21(53),104-122.16(14),103-154.21(9),104-122.12(7),103-209.21(7),85-146.13(6),103-122.21(3),103-98.21(2),98-18.5(1),9.2.7(1),4-41.12(1),104-130.16(1),104-128.12(1),104-120.16(1),103-72.21(1),103-66.21(1),103-211.21(1),103-105.21(1)
wells/well_2/well_io/wellhead_choke/percentage_current_b,103-75.21(45),103-155.21(6),104-123.12(3),9.2.23(1),85-147.13(1),104-219.12(1),104-123.16(1),103-99.21(1),103-193.21(1)
wells/well_2/well_io/wellhead_choke/percentage_manual_setpoint,104-217.14(22),104-122.12(22),104-122.14(13),104-105.14(8),85-146.11(6),104-113.14(6),85-147.11(2),104-216.14(2),9.2.8(1),74-1.170(1),104-219.14(1),104-217.12(1),104-136.12(1),104-130.12(1),104-123.12(1),104-121.12(1),104-106.14(1),104-104.14(1)
wells/well_2/well_io/wellhead_choke/percentage_manual_setpoint_a,104-122.12(2),4-41.12(1)
wells/well_2/well_io/wellhead_choke/percentage_manual_setpoint_b,104-123.12(28),9.2.24(1),85-147.12(1),104-201.12(1)
wells/well_2/well_io/wellhead_choke/percentage_output,74-1.21(16),74-0.21(3),104-105.12(1)
wells/well_3/equipment/auto_bleed_int/minutes_off_current_day,71-22.19(1)
wells/well_3/equipment/auto_bleed_int/minutes_off_previous_day,71-22.20(1)
wells/well_3/equipment/auto_bleed_int/minutes_on_current_day,71-22.7(1)
wells/well_3/equipment/auto_bleed_int/minutes_on_previous_day,71-22.8(1)
wells/well_3/equipment/auto_bleed_int/pressure,68-108.3(1)
wells/well_3/equipment/auto_bleed_int/setpoint_intermediate_close,68-109.6(1)
wells/well_3/equipment/auto_bleed_int/setpoint_intermediate_open,68-108.6(1)
wells/well_3/equipment/auto_bleed_int/status,102-185.8(1)
wells/well_3/equipment/auto_bleed_sur/minutes_off_current_day,71-47.19(2),71-37.19(2),71-52.19(1),71-39.19(1),71-33.19(1)
wells/well_3/equipment/auto_bleed_sur/minutes_off_previous_day,71-47.20(2),71-37.20(2),71-52.20(1),71-39.20(1),71-33.20(1)
wells/well_3/equipment/auto_bleed_sur/minutes_on_current_day,71-47.7(2),71-37.7(2),71-52.7(1),71-39.7(1),71-33.7(1)
wells/well_3/equipment/auto_bleed_sur/minutes_on_previous_day,71-47.8(2),71-37.8(2),71-52.8(1),71-39.8(1),71-33.8(1)
wells/well_3/equipment/auto_bleed_sur/pressure,68-92.3(2),68-116.3(1)
wells/well_3/equipment/auto_bleed_sur/setpoint_surface_close,68-93.6(2),68-187.6(2),68-90.6(1),68-32.6(1),68-184.6(1),68-122.6(1),68-117.6(1)
wells/well_3/equipment/auto_bleed_sur/setpoint_surface_open,68-92.6(2),68-186.6(2),68-89.6(1),68-28.17(1),68-183.6(1),68-121.6(1),68-116.6(1)
wells/well_3/equipment/auto_bleed_sur/status,102-185.8(2),102-164.8(2),102-211.24(1),102-196.24(1),102-187.8(1)
wells/well_3/equipment/fuel_gas_1/pressure_a,85-49.173(40),85-50.79(7),98-2.8(3),98-0.8(2),85-41.173(2),9.3.33(1),85-43.79(1),85-177.173(1),85-113.173(1)
wells/well_3/equipment/fuel_gas_1/pressure_b,85-49.220(42),98-2.9(3),98-0.9(2),85-50.220(2),85-41.220(2),9.3.34(1),85-43.220(1),85-42.220(1),85-177.220(1),85-113.220(1)
wells/well_3/equipment/heater_treater_1/temperature_bath,98-15.2(1)
wells/well_3/equipment/lineheater_1/lineheater_choke/percentage_current,103-91.21(27),103-90.21(5),103-88.21(3),103-89.21(2)
wells/well_3/equipment/lineheater_1/lineheater_choke/percentage_manual_setpoint,104-114.14(2),74-2.19(1),104-113.14(1)
wells/well_3/equipment/lineheater_1/pressure_flowline,85-41.220(25),103-72.21(24),103-67.21(22),PT_0003B(14),103-66.21(12),103-81.21(9),103-80.21(9),103-64.21(6),103-56.21(5),103-50.21(4),85-43.220(3),85-106.220(3),103-73.21(3),103-65.21(2),85-40.220(1),103-74.21(1),103-184.21(1)
wells/well_3/equipment/lineheater_1/setpoint_bms_high,98-24.18(39),98-30.18(30),98-25.18(21),98-23.18(12),98-21.18(5),98-22.18(1)
wells/well_3/equipment/lineheater_1/setpoint_bms_low,98-24.19(40),98-30.19(29),98-25.19(20),98-23.19(11),98-21.19(5),98-22.19(2)
wells/well_3/equipment/lineheater_1/status_bms_permissive,102-162.24(45),102-194.24(21),102-161.24(11),102-187.24(10),102-146.24(4),102-186.24(3),102-179.24(2),102-178.24(2),102-171.24(2),9.3.73(1),102-218.24(1),102-154.24(1),102-138.24(1)
wells/well_3/equipment/lineheater_1/status_burner,98-2.23(50),98-2.28(23),BSL_0023(14),101-141.3(10),101-104.3(6),101-88.3(4),101-132.3(4),101-128.3(4),98-0.23(3),98-0.28(2),98-3.23(1),98-1.28(1),98-1.23(1),9.3.71(1),101-149.3(1),101-124.3(1)
wells/well_3/equipment/lineheater_1/status_burner_1,101-141.3(1),101-104.3(1)
wells/well_3/equipment/lineheater_1/temperature_bath,98-2.27(53),98-13.2(26),98-2.32(20),98-12.2(14),98-2.24(7),98-0.24(4),98-0.32(3),98-0.27(3),TT_0013A(2),98-12.1(2),98-10.2(2),98-3.27(1),98-1.32(1),98-1.27(1),9.3.72(1)
wells/well_3/equipment/lineheater_1/temperature_bath_b,98-5.27(1)
wells/well_3/equipment/lineheater_1/temperature_flowline,108-34.50(12),108-32.50(2),108-35.50(1),108-33.50(1)
wells/well_3/equipment/separator_1/bms_status,98-2.23(11),101-152.3(2),98-3.23(1),98-1.23(1),9.3.56(1),101-32.3(1),101-145.3(1)
wells/well_3/equipment/separator_1/pressure,85-49.126(66),85-50.32(19),85-177.126(16),PT_0113A(10),103-57.21(9),85-41.126(6),85-42.32(4),103-51.21(4),98-2.7(3),85-49.32(3),98-0.7(2),9.3.32(1),85-83.32(1),85-59.126(1),85-57.126(1),85-48.220(1),85-43.32(1),85-43.126(1),85-42.126(1),85-145.126(1),85-113.126(1),103-65.21(1)
wells/well_3/equipment/separator_1/pressure_b,85-59.126(1)
wells/well_3/equipment/separator_1/pressure_fuel_gas_a,85-41.173(1),68-148.3(1)
wells/well_3/equipment/separator_1/pressure_fuel_gas_b,85-49.220(1),68-140.3(1)
wells/well_3/equipment/separator_1/sep_lsh,101-152.3(6),101-77.3(1),101-156.3(1)
wells/well_3/equipment/separator_1/sep_lsl_phase_2,101-153.3(1)
wells/well_3/equipment/separator_1/sep_lsl_phase_3,101-114.3(1)
wells/well_3/equipment/separator_1/sep_oil_lsl,101-79.3(1),101-36.3(1),101-35.3(1)
wells/well_3/equipment/separator_1/sep_wtr_lsl,101-153.3(5),101-78.3(1),101-157.3(1)
wells/well_3/equipment/separator_1/status_bms_permissive,102-194.24(7),102-97.24(1)
wells/well_3/equipment/separator_1/status_level_high,101-152.3(7),101-138.3(3),101-129.3(3),9.3.35(1),101-97.15(1),101-32.3(1),101-164.3(1),101-145.3(1),101-144.3(1),101-133.3(1),101-121.3(1)
wells/well_3/equipment/separator_1/status_level_low,101-153.3(7),101-139.3(3),101-130.3(3),9.3.36(1),101-98.15(1),101-33.3(1),101-165.3(1),101-147.3(1),101-145.3(1),101-134.3(1),101-122.3(1)
wells/well_3/equipment/separator_1/temperature_bath,98-2.27(12),98-0.27(2),98-3.27(1),98-1.27(1),9.3.57(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/average_previous_day_pressure_dp,128-1.6(102),126-1.6(10),46-2.51(7),129-1.6(4),127-1.6(2),46-3.51(1),46-0.51(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/average_previous_day_pressure_static,128-2.6(102),126-2.6(10),46-2.52(7),129-2.6(4),127-2.6(2),46-3.52(1),46-0.52(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/average_previous_day_temperature,128-3.6(102),126-3.6(10),46-2.53(7),129-3.6(4),127-3.6(2),46-3.53(1),46-0.53(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/dual_gpu_flowSP,218-6.26(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/dual_gpu_flowrate,218-5.26(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/dual_gpu_flowtdy,218-0.26(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/dual_gpu_flowydy,218-5.27(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/energy_previous_day,114-2.30(78),112-2.58(42),114-0.30(12),13.3.72(4),114-3.30(3),112-3.58(2),112-1.58(2),17.3.72(1),114-4.30(1),114-1.30(1),11.3.72(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/mass_previous_day,114-2.25(59),112-2.65(27),114-2.37(8),114-0.37(4),114-0.25(4),114-3.37(2),114-4.37(1),114-3.25(1),112-3.65(1),112-1.65(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/pressure_dp_current,113-2.26(124),113-0.26(15),FQT_0113C_DP(10),46-2.51(7),113-3.26(6),13.7.0(4),113-1.26(3),108-34.19(3),9.3.43(1),46-3.51(1),46-0.51(1),17.7.0(1),113-7.26(1),113-4.26(1),11.7.0(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/pressure_static_current,113-2.28(127),113-0.28(15),FQT_0113C_STATIC_PRESSURE(10),46-2.52(7),113-3.28(6),13.3.0(4),113-1.28(3),9.3.44(1),46-3.52(1),46-0.52(1),17.3.0(1),113-7.28(1),113-4.28(1),11.3.0(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/rate_energy_daily,114-2.1(79),112-2.54(41),114-0.1(12),13.3.73(4),114-3.1(4),112-3.54(2),112-1.54(2),17.3.73(1),114-4.1(1),114-1.1(1),11.3.73(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/rate_flow_current,114-2.0(2)
wells/well_3/meters/gas_meters/meter_1/meter_data/rate_flow_daily,114-2.0(125),114-0.0(15),FQT_0113C_RATE(10),47-2.0(7),114-3.0(5),13.7.19(4),114-1.0(3),112-2.53(2),9.3.37(1),47-3.0(1),47-0.0(1),17.7.19(1),114-7.0(1),114-4.0(1),112-3.53(1),11.7.19(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/rate_mass_daily,114-2.34(69),112-2.63(24),114-0.34(8),13.3.71(4),114-3.34(3),17.3.71(1),114-4.34(1),112-3.63(1),112-1.63(1),11.3.71(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/temperature_current,113-2.30(127),113-0.30(15),FQT_0113C_TEMP(10),46-2.53(7),113-3.30(6),13.3.3(4),113-1.30(3),9.3.45(1),46-3.53(1),46-0.53(1),17.3.3(1),113-7.30(1),113-4.30(1),11.3.3(1)
wells/well_3/meters/gas_meters/meter_1/meter_data/time_flow_previous_day,114-2.25(108),114-0.25(11),47-2.42(7),114-3.25(5),114-1.25(3),47-3.42(1),47-0.42(1),114-4.25(1)
